ar_doi;au_id;au_in_article;au_byline;au_position;au_h-index;au_c01;au_c02;au_c03;au_c04;au_c05;au_c06;au_c07;au_c08;au_c09;au_c10;
10.1001/jama.2008.555;57203046809;6;1;6;227;0,2;0,166666667;0;0;0,333333333;1;0,333333333;0;0,25;0,5;
10.1001/jama.2010.1837;35600473600;9;0;1;58;0,333333333;0,111111111;0,5;0;0,333333333;0,5;0,5;0;0,166666667;0,333333333;
10.1001/jama.2013.1556;13614080300;8;0;1;15;0,25;0,142857143;0,333333333;0,25;1;0,333333333;0;0;0,125;0,333333333;
10.1001/jama.2011.478;6602121327;7;0;1;30;0,25;0,142857143;0,5;0,333333333;0;0;1;0;0,2;0,333333333;
10.1001/jama.2014.3203;7004451284;10;0;1;129;0,125;0,1;1;0,25;0,5;0,166666667;0,5;0,111111111;0;0;
10.1001/jama.2012.40;7005808871;4;0;1;60;1;0,25;1;0,25;0;0;0;0;0,25;0;
10.1001/jama.2009.1307;7401950075;4;0;1;46;0,25;0,25;1;0,5;0;0;0;0;0,5;0,25;
10.1001/jama.2012.39;7005527299;4;0;1;75;1;0,25;1;0,25;0;0;0;0;0,25;0;
10.1001/jama.2009.2014;7005527299;4;0;1;75;1;0,25;1;0,25;0;0;0;0;0,25;0;
10.1001/jama.300.13.1544;7202521927;4;1;4;23;0,5;0,25;0;0,5;1;0,25;0;0;0,25;0;
10.1001/jama.300.10.1135;7006300805;4;1;4;23;0,25;0,25;0;0;0;1;0;0;0,25;1;
10.1001/jama.2015.16176;23033381300;5;0;1;8;0,25;0;1;0,5;0;0;1;0;0;0;
10.1001/jama.2013.282542;7006967118;6;0;1;13;0,25;0,25;0,25;1;0,5;0;0;0;0,25;0,25;
10.1001/jama.2010.1861;7102903398;8;0;1;45;0,166666667;0,125;1;0,333333333;0,25;0,166666667;0,333333333;0;0,166666667;0,2;
10.1001/jama.2015.7515;7102993925;5;1;5;82;0,333333333;0,2;0,333333333;0;0,333333333;1;0,333333333;0,2;0;0;
10.1001/jama.2008.892;57192195690;6;0,8;5;7;0,5;0,166666667;0,2;0,5;0;0,333333333;0,5;0;0,2;0,333333333;
10.1001/jama.2009.422;26429769500;5;0;1;2;0,5;0,2;0,5;0,333333333;0;0,5;0;0;0,2;0,5;
10.1001/jama.2010.672;6701434539;6;1;6;43;0,2;0,333333333;0;0;0,5;0,5;0;0;0,2;1;
10.1001/jama.2011.1409;7404177964;7;0;1;58;0,333333333;0;1;0,333333333;0,25;0,333333333;0,333333333;0;0,142857143;0;
10.1001/jama.299.14.1669;36899029600;7;0;1;7;0,5;0,25;0,142857143;0;1;0,166666667;0;0;0,5;0,166666667;
10.1001/jama.2010.409;55449276500;10;0,111111111;2;103;0;0,1;0;0;0;1;1;0;0,111111111;0,5;
10.1001/jama.2010.410;7005232148;7;1;7;74;0,166666667;0,142857143;0,5;0,166666667;0,5;0,5;0,333333333;0;0,2;0,2;
10.1001/jama.2013.7833;7102906391;8;0;1;36;0,5;0,142857143;0,5;0,5;0,5;0,2;0,2;0;0,166666667;0;
10.1001/jama.299.10.1149;26642979500;10;0;1;68;0,25;0,1;0,333333333;0,333333333;1;0,111111111;0,25;0;0,2;0,125;
10.1001/jama.2014.13381;7102386796;5;0;1;21;0,25;0,2;0,5;0;1;0;0,5;0,25;0;0;
10.1001/jama.2014.17985;55239999000;6;0,2;2;11;0,166666667;0,166666667;0,333333333;0,333333333;0;0,5;1;0,2;0;0;
10.1001/jama.299.6.665;22934315000;6;0;1;2;0,25;0,2;0,25;0;1;0,333333333;0,333333333;0;0;0,333333333;
10.1001/jama.2014.15973;7404241715;5;0,5;3;30;0,2;0,333333333;0;0;0,5;0,333333333;1;0,333333333;0;0;
10.1001/jama.2014.17822;6602495570;6;1;6;36;0,333333333;0,2;0,25;0,25;0,5;0,5;0,5;0,166666667;0;0;
10.1001/jama.2012.7048;8510050500;6;0;1;9;0,2;0,166666667;1;0,333333333;0;0,333333333;0,5;0;0,166666667;0;
10.1001/jama.2015.6968;7403166039;7;0;1;20;0,2;0,166666667;0,333333333;0,333333333;0,25;0,25;1;0,166666667;0;0;
10.1001/jama.299.16.1929;8590599600;8;0;1;28;0,333333333;0,166666667;0,25;0,142857143;0,333333333;0,5;0,5;0;0,125;0,333333333;
10.1001/jama.2013.755;35222072100;5;0,25;2;16;0,25;0,2;0,333333333;0,2;0,5;0,5;0;0;0,2;0,5;
10.1001/jama.299.19.2287;57200715827;5;1;5;136;0,2;0,2;0;0,5;0,5;0,25;0,5;0;0,2;0,333333333;
10.1001/jama.2013.276300;7005619900;22;0;1;67;0,333333333;0,045454545;0,25;0,25;0,25;0,25;1;0;0,25;0,05;
10.1001/jama.2010.1706;7006419894;8;0;1;46;0,25;0,333333333;0,142857143;0,2;1;0;0,25;0;0,333333333;0,166666667;
10.1001/jama.2011.879;57203069058;4;1;4;172;0,25;0,25;0;0,5;0,333333333;0,333333333;0,5;0;0,25;0,25;
10.1001/jama.2008.1039;7004563770;12;0;1;70;0,166666667;0,083333333;1;0;0,5;0;0,5;0;0,083333333;0,333333333;
10.1001/jama.2010.1098;36762735900;4;0;1;43;0,25;0,25;0,333333333;0,5;0;0,5;0;0;0,333333333;0,5;
10.1001/jama.2012.270;6701822405;4;1;4;26;0,333333333;0,25;0,333333333;0;1;0;0,5;0;0,25;0;
10.1001/jama.298.24.2886;57209646338;4;0;1;23;0,25;0,333333333;0,333333333;0,25;0;0;0,5;0;0;1;
10.1001/jama.298.24.2886;7006382123;4;1;4;80;0,25;0,333333333;0,333333333;0,25;1;0;0,5;0;0;0;
10.1001/jama.2015.10680;15061520000;5;0;1;30;0,333333333;0,25;0,25;0,333333333;0,5;0;1;0;0;0;
10.1001/jama.2014.13875;23011003500;6;0;1;17;0,333333333;0,166666667;1;0,5;0,5;0;0;0,166666667;0;0;
10.1001/jama.2009.1487;35373815200;6;0;1;67;0,25;0,25;0,25;0;0,5;0,5;0,5;0;0,166666667;0,25;
10.1001/jama.2016.4288;23498035400;5;1;5;31;0,25;0,2;0;0;1;0,5;0,5;0,2;0;0;
10.1001/jama.2009.202;36917038300;7;0;1;34;0,2;0,2;0,25;0,25;0,5;0,333333333;0,25;0;0,166666667;0,5;
10.1001/jama.2012.164487;7004142125;8;0;1;46;0,25;0,2;0,166666667;0,2;0,25;0,25;1;0;0,166666667;0,166666667;
10.1001/jama.2007.56-b;14008764500;10;0;1;21;0,5;0,1;0,5;0,5;0,5;0,2;0;0;0,142857143;0,2;
10.1001/jama.2010.1797;7004608436;5;0,5;3;33;0,2;0,2;0,5;0,5;0,5;0,333333333;0,2;0;0,2;0;
10.1001/jama.2012.176575;23392251500;10;0;1;21;0,2;0,1;0,5;1;0,333333333;0,166666667;0;0;0,125;0,2;
10.1001/jama.2009.496;55449276500;7;1;7;103;0,333333333;0,142857143;0;0;0,5;0,5;0,5;0;0,142857143;0,5;
10.1001/jama.2010.791;25421288600;6;0;1;14;0,2;0,166666667;0,5;0,25;0;0,333333333;0,5;0;0,166666667;0,5;
10.1001/jama.2010.594;7202849828;7;0;1;33;0,25;0,2;0,5;0,25;0,5;0;0,25;0;0,166666667;0,5;
10.1001/jama.2014.980;36145480300;5;0;1;17;0,333333333;0,2;1;0,333333333;0;0;0;0;0,25;0,5;
10.1001/jama.2014.11494;6603718887;8;0;1;51;0,5;0,125;1;0,166666667;0,333333333;0,333333333;0;0,142857143;0;0;
10.1001/jama.2011.1961;8567929200;8;1;8;21;0;0,125;0;0;1;1;0,333333333;0;0,142857143;0;
10.1001/jama.2013.108769;55836496800;5;0,25;2;1;0,25;0,2;0,2;0,5;0,5;0,25;0;0;0,2;0,5;
10.1001/jama.2014.2626;57202702622;11;1;11;18;0,333333333;0,090909091;0,333333333;0,5;0,25;0;1;0,090909091;0;0;
10.1001/jama.2014.9646;35377033000;7;1;7;151;0,25;0,142857143;0,5;0,5;1;0;0;0,2;0;0;
10.1001/jama.2008.621;36089795100;4;0;1;13;0,25;0;1;0,5;0;0,5;0;0;0,333333333;0;
10.1001/jama.299.17.2037;9243391600;4;0;1;26;0,25;0,25;1;0,5;0;0;0;0;0,25;0,333333333;
10.1001/jama.2013.282829;55630185400;4;0,666666667;3;5;0;0,333333333;0,25;0;0,5;0,5;0;0;0;1;
10.1001/jama.2011.1826;55931365800;4;1;4;66;0,333333333;0,25;0,25;0;0,5;0;1;0;0,25;0;
10.1001/jama.2009.761;7006836079;4;1;4;52;0,333333333;0,25;0;0,25;0,5;0,5;0,5;0;0,25;0;
10.1001/jama.2014.16172;7007011525;4;0;1;16;0,25;0,25;0,333333333;0,5;0,5;0,5;0;0,25;0;0;
10.1001/jama.2010.378;7102257730;5;1;5;42;0,25;0,25;0;0,333333333;0;1;0;0;0,25;0,5;
10.1001/jama.2011.1332;7005655782;10;1;10;55;0,333333333;0;1;0;0;0;1;0;0,25;0;
10.1001/jama.2009.1348;6603741751;11;0;1;31;0,166666667;0,1;0,25;0,25;0,2;0;1;0;0,111111111;0,5;
10.1001/jama.2009.96;7102296063;8;1;8;43;0,25;0;1;0,2;0,333333333;0,166666667;0,5;0;0,125;0;
10.1001/jama.300.10.1154;7005208891;13;0;1;28;0,166666667;0,076923077;1;0,2;0,333333333;0,111111111;0,5;0;0,090909091;0,090909091;
10.1001/jama.2010.921;57207504249;7;0;1;38;0,2;0,142857143;0,25;0,5;0,333333333;0;0,5;0;0,142857143;0,5;
10.1001/jama.2013.4208;6701409358;5;0;1;44;0,333333333;0,2;0,333333333;0;0,5;0;0,5;0;0,2;0,5;
10.1001/jama.300.3.295;7006736068;5;0;1;54;0,25;0,2;0,333333333;0,333333333;0,25;0,333333333;0,333333333;0;0,2;0,333333333;
10.1001/jama.2008.892;6701595700;6;1;6;27;0,5;0,166666667;0,2;0;0,333333333;0,333333333;0,5;0;0,2;0,333333333;
10.1001/jama.2011.307;35501693400;5;1;5;67;0,5;0,333333333;0,333333333;0,2;0;1;0;0;0,2;0;
10.1001/jama.2017.21630;9043104900;6;0;1;11;0;0,2;0,2;1;0;0;1;0,166666667;0;0;
10.1001/jama.2011.817;24478395100;7;0;1;36;0,2;0,166666667;0,25;0,25;0,5;0,2;0,5;0;0,166666667;0,333333333;
10.1001/jama.2013.282535;7005209601;9;0;1;114;0,2;0,125;1;0;0,25;0,2;0,333333333;0;0,111111111;0,333333333;
10.1001/jama.2012.504;7003996122;7;0;1;27;0,2;0,142857143;0,2;0;1;0,5;0,2;0;0,142857143;0,166666667;
10.1001/jama.2014.15376;7201478408;8;0;1;39;0,333333333;0;0,2;0,25;0,5;0,142857143;1;0,125;0;0;
10.1001/jama.2016.1204;35580461500;8;1;8;26;0,25;0,142857143;0,2;0,166666667;0,333333333;1;0,333333333;0,125;0;0;
10.1001/jama.2012.16817;57202091432;16;0,066666667;2;48;0,166666667;0,0625;0,25;0,333333333;0,333333333;0,333333333;0,5;0;0,0625;0,5;
10.1001/jama.2012.16817;7005367498;16;1;16;130;0,166666667;0,0625;0,25;0,333333333;0,333333333;0,333333333;0,5;0;0,0625;0,5;
10.1001/jama.2010.599;7005313603;6;0,2;2;37;0,2;0,25;0,25;0;0,5;0,5;0,25;0;0,25;0,333333333;
10.1001/jama.2010.796;6701434539;6;0;1;43;0,25;0;0,25;0;0,333333333;0,5;0;0;0,2;1;
10.1001/2012.jama.11153;55613238609;6;0,2;2;4;0,333333333;0;0,333333333;1;0;0,2;0;0;0,166666667;0,5;
10.1001/jama.2013.243229;7101771217;8;1;8;133;0,25;0,125;0,25;0;0,5;0,2;1;0;0,2;0;
10.1001/jama.2014.11026;55787131200;32;0;1;45;0,166666667;0,035714286;0,142857143;1;0,071428571;0,071428571;1;0,034482759;0;0;
10.1001/jama.299.17.2027;7005328314;8;0;1;62;0,333333333;0,125;1;0;0,25;0;0,333333333;0;0,333333333;0,142857143;
10.1001/jama.299.16.1929;8666911700;8;0,142857143;2;17;0,333333333;0;0,25;0,142857143;0,333333333;0,5;0,5;0;0,125;0,333333333;
10.1001/jama.299.5.532;7005621056;8;0,571428571;5;72;0,142857143;0,125;0;0;0,25;0,5;1;0;0;0,5;
10.1001/jama.300.16.1887;6602462763;6;0,2;2;24;0,2;0,2;0,5;0,333333333;0,2;0,333333333;0;0;0,25;0,5;
10.1001/jama.2011.1821;55908505800;7;0;1;69;0,333333333;0,2;0,5;0;0,333333333;0,25;0,5;0;0,2;0,2;
10.1001/jama.2010.1633;6602508450;7;0;1;27;0,2;0,166666667;0,5;0,333333333;0,25;0,25;0,333333333;0;0,142857143;0,333333333;
10.1001/jama.2014.4304;7005077618;13;0;1;33;0,166666667;0;0,166666667;0,5;0,333333333;0,25;1;0,090909091;0;0;
10.1001/jama.2009.1755;35270590000;11;0,1;2;105;0,5;0,111111111;0,25;0,5;0,5;0,5;0;0;0,142857143;0;
10.1001/jama.2011.879;9243391600;4;0;1;26;0,25;0,25;1;0,5;0;0;0;0;0,25;0,25;
10.1001/jama.2015.11859;7401726317;4;0;1;24;0,333333333;0,25;0,333333333;0,333333333;1;0;0;0,25;0;0;
10.1001/jama.2011.902;6507302042;4;0;1;31;0,5;0;1;0,5;0;0;0;0;0,5;0;
10.1001/jama.2016.14403;23478097800;5;0,25;2;26;0;0,25;0,5;0,5;0;1;0;0,25;0;0;
10.1001/jama.300.2.189;7005713329;6;1;6;71;0,333333333;0,166666667;0;0;0,5;0,333333333;1;0;0,166666667;0;
10.1001/jama.2009.1466;13310215300;12;0;1;55;0,2;0,090909091;0,5;0,5;0,333333333;0;0,5;0;0,25;0,125;
10.1001/jama.299.16.1914;7102196933;10;0,111111111;2;50;0;0,5;0,1;1;0,111111111;0,125;0,2;0;0,125;0,333333333;
10.1001/jama.300.6.663;35425933600;9;0,125;2;39;0,111111111;0,125;0;0;0,5;0,25;1;0;0,166666667;0,333333333;
10.1001/jama.2012.383;6701619458;5;1;5;24;0,25;0,2;0,333333333;0;0,25;0,25;0,5;0;0,2;0,5;
10.1001/jama.2011.1590;56803239300;5;1;5;283;0,333333333;0,2;0;0,25;0;0;0,5;0;0,2;1;
10.1001/jama.2010.206;8839143900;6;0;1;59;0,2;0,166666667;0,5;0,2;0,25;0;0,5;0;0,166666667;0,5;
10.1001/jama.2010.619;8960564600;6;0;1;19;0,25;0,2;0,5;0,5;0,333333333;0;0;0;0,2;0,5;
10.1001/jama.2015.13977;55664679100;9;1;9;44;0,166666667;0,125;0,25;1;0,2;0,111111111;0,5;0,125;0;0;
10.1001/jama.2012.5588;55614489700;8;0;1;61;0,333333333;0,142857143;0,2;0;0,2;0,2;1;0;0,2;0,2;
10.1001/jama.2011.420;7102576168;8;1;8;72;0,333333333;0,142857143;0,25;0,166666667;0,333333333;0,333333333;0,5;0;0,166666667;0,25;
10.1001/jama.2015.90;6603590230;8;0;1;31;0,2;0,125;0,5;0,25;1;0,25;0;0,142857143;0;0;
10.1001/jama.2012.7615;7005400323;8;1;8;71;0,166666667;0,166666667;0,25;0;0,5;0,5;0,25;0;0,125;0,5;
10.1001/jama.2015.10803;15765257500;9;0;1;42;0,2;0,111111111;0,333333333;0;0,5;0,166666667;1;0,142857143;0;0;
10.1001/jama.2013.5732;36049158200;7;0,666666667;5;59;0,166666667;0,142857143;0,25;0;0,25;0,5;0,5;0;0,142857143;0,5;
10.1001/jama.2011.1964;55636314829;5;1;5;109;0;0,25;0;0;0,5;0;0,5;0;0,2;1;
10.1001/jama.299.3.289;7202250790;5;0;1;67;1;0,2;0,25;0;1;0;0;0;0;0;
10.1001/jama.2008.555;57202974467;6;0;1;53;0,2;0,166666667;1;0,5;0,333333333;0;0;0;0,25;0;
10.1001/jama.2011.1829;26643579500;14;1;14;67;0,25;0,076923077;0,333333333;0,2;0,25;0,090909091;1;0;0,166666667;0,076923077;
10.1001/jama.2010.272;35449917000;12;0;1;59;0,125;0,083333333;0,333333333;0,25;1;0,25;0,142857143;0;0,090909091;0,166666667;
10.1001/jama.2012.12727;12798943300;8;0;1;12;0,2;0,125;0,333333333;0,5;0,333333333;0,166666667;0,2;0;0,333333333;0,25;
10.1001/jama.2013.277609;7005785933;8;0;1;46;0,333333333;0,142857143;0,5;0;0,5;0,25;0,333333333;0;0,125;0,25;
10.1001/jama.300.15.1765;7102777421;6;0,2;2;35;0,2;0,2;0,25;0,2;0,25;0,333333333;0,5;0;0,166666667;0,333333333;
10.1001/jama.2009.205;8977532900;5;0,25;2;20;0,2;0,2;0,333333333;0,5;0;0;0,5;0;0,2;0,5;
10.1001/jama.2010.884;35078393500;7;0;1;39;0,333333333;0,142857143;1;0;0,333333333;0,142857143;0;0;0,142857143;0,333333333;
10.1001/jama.2015.5605;6603369021;9;0;1;35;0,166666667;0,111111111;0,5;0,142857143;0;1;0,5;0;0;0;
10.1001/jama.2014.470;25958755200;6;0;1;8;0,166666667;0;1;0,5;0;0;0,25;0;0;0,5;
10.1001/jama.2008.755;7005328314;6;1;6;62;0,5;0,166666667;0;0;1;0;0,333333333;0;0,166666667;0,25;
10.1001/jama.2012.187612;16038537900;4;1;4;29;0,5;0,25;0;0;0,333333333;1;0;0;0,333333333;0;
10.1001/jama.2012.340;11940681600;4;0;1;15;0,25;0,25;0,333333333;0,333333333;0;0,5;0,5;0;0,25;0;
10.1001/jama.2014.13875;57209266102;6;1;6;30;0,333333333;0,166666667;0;0;0,5;0,25;1;0,166666667;0;0;
10.1001/jama.2009.1731;7202821388;7;0;1;78;0,25;0;0,333333333;0;1;0;0,333333333;0;0,166666667;0,333333333;
10.1001/jama.2012.3473;7006410841;10;0;1;38;0,111111111;0,1;0,166666667;0,5;0,125;0,166666667;1;0;0,125;0,111111111;
10.1001/jama.2013.8780;7006279647;7;1;7;109;0,2;0,142857143;0;0,25;0,5;0,333333333;0,5;0;0,142857143;0,333333333;
10.1001/jama.2011.862;36065734400;10;0,888888889;9;143;0;0,1;0,2;0;0,5;0;1;0;0,1;0,5;
10.1001/jama.2010.338;7102685079;6;0,2;2;40;0,25;0,166666667;0,5;0;0,5;0,2;0,333333333;0;0,25;0,2;
10.1001/jama.2016.6255;6602212778;5;0;1;39;0,25;0,2;0,25;0,333333333;0,333333333;0,333333333;0,5;0,2;0;0;
10.1001/jama.300.7.823;35394831200;5;1;5;136;0;0,2;0;0;0;0,5;1;0;0,2;0,5;
10.1001/jama.2009.1836;13605619100;11;1;11;79;0,5;0,1;0,333333333;0;1;0;0,2;0;0,125;0,125;
10.1001/jama.2015.3725;6603342713;12;1;12;18;0,2;0,090909091;0,166666667;0,333333333;0,5;0;1;0,090909091;0;0;
10.1001/jama.2012.316;7402302651;13;0;1;21;0,142857143;0,076923077;0,142857143;0,142857143;0,5;0,125;1;0;0,125;0,125;
10.1001/jama.2009.1493;7004451284;8;1;8;129;0,25;0,125;0,5;0;0,25;0,25;0,333333333;0;0,166666667;0,5;
10.1001/jama.2009.1423;7005533330;13;0;1;35;0,166666667;0,083333333;0,25;0,2;0,25;0,125;1;0;0,1;0,2;
10.1001/jama.2012.13415;15831541700;7;0;1;17;0,333333333;0,142857143;1;0,25;0;0,5;0;0;0,142857143;0;
10.1001/jama.300.10.1174;6602744830;5;0;1;14;0,5;0,25;0,333333333;0,333333333;0,5;0,25;0;0;0,2;0;
10.1001/jama.2013.3792;7005042699;6;1;6;46;0,25;0,166666667;0,333333333;0,25;0,2;0,5;0,5;0;0,166666667;0;
10.1001/jama.2009.1409;26023051500;6;0;1;23;0,2;0,166666667;0,25;0,5;0;0,5;0,333333333;0;0,166666667;0,25;
10.1001/jama.2009.1409;7004680663;6;1;6;68;0,2;0,166666667;0,25;0;1;0;0,333333333;0;0,166666667;0,25;
10.1001/jama.2013.278787;23492057500;6;0,2;2;19;0;0;0,25;0,333333333;0;1;0,25;0;0,2;0,333333333;
10.1001/jama.2014.9259;35502114700;9;0;1;30;0,125;0,125;1;0,333333333;0,2;0,166666667;0,25;0,166666667;0;0;
10.1001/jama.2010.793;6701730477;8;0;1;15;0,2;0,125;0,333333333;0,25;0,5;0,2;0,333333333;0;0,25;0,166666667;
10.1001/jama.2015.517;7004161821;11;1;11;40;0,142857143;0,1;0;0;0,5;0,5;1;0,111111111;0;0;
10.1001/jama.2010.261;7003993819;13;0;1;50;0,166666667;0,083333333;0,5;0;0,333333333;0;1;0;0,142857143;0,125;
10.1001/jama.2013.276205;7005061996;6;0,2;2;62;0,2;0,166666667;0,333333333;0,2;0,333333333;0,25;0,333333333;0;0,2;0,333333333;
10.1001/jama.2013.276205;7202535349;6;0,8;5;57;0,2;0,166666667;0,333333333;0,2;0,333333333;0,25;0,333333333;0;0,2;0,333333333;
10.1001/jama.300.9.1038;34568397100;9;0;1;18;0,2;0,111111111;0,2;0,166666667;1;0,111111111;0,2;0;0,111111111;0,25;
10.1001/jama.2017.11470;7101806215;14;0;1;82;0;0,071428571;0,2;0;0;1;1;0,071428571;0;0;
10.1001/2012.jama.10503;7403103970;9;1;9;61;0,2;0,111111111;0,333333333;0,25;0,333333333;0,333333333;0,333333333;0;0,111111111;0,333333333;
10.1001/jama.2013.285113;6602164247;9;0;1;42;0,25;0,111111111;0,333333333;0;0,166666667;0,166666667;1;0;0,142857143;0,166666667;
10.1001/jama.2008.716;16302760200;9;0,125;2;16;0,25;0,125;0,5;0,333333333;0;0,5;0;0;0,125;0,5;
10.1001/jama.2013.7103;6507302042;4;0;1;31;0,5;0,25;1;0;0;0;0,333333333;0;0,25;0;
10.1001/jama.2010.1862;6506396996;4;0,666666667;3;35;0,25;0,25;0,25;0;0,5;0;0,5;0;0,25;0,333333333;
10.1001/jama.2009.126;14008075300;4;0;1;12;0,25;0,25;0,25;0,25;0;0,5;0,25;0;0,25;0,333333333;
10.1001/jama.2016.9819;57207482017;4;0;1;5;0,25;0;1;0,5;0;0;0,333333333;0,25;0;0;
10.1001/jama.2014.353;22034194200;5;0;1;24;0,25;0;0,5;0,5;0,25;0;0,25;0;0,25;0,333333333;
10.1001/jama.2017.6853;7202782484;4;0;1;8;0,333333333;0,25;0,25;0,333333333;0,5;0;0,333333333;0,333333333;0;0;
10.1001/jama.2017.6853;6603181536;4;0,666666667;3;21;0,333333333;0,25;0,25;0,333333333;0,5;0;0,333333333;0,333333333;0;0;
10.1001/jama.2012.270;12801220900;4;0;1;13;0,333333333;0,25;0,333333333;0,333333333;0;0;0,5;0;0,25;0,333333333;
10.1001/jama.2015.8761;12789607900;4;1;4;50;0,333333333;0,25;0,5;0;1;0;0;0,25;0;0;
10.1001/jama.2008.720;35404639300;6;1;6;48;0,333333333;0,166666667;0,5;0;0,25;0,333333333;0,5;0;0,25;0;
10.1001/jama.2010.216;6603788336;6;0;1;37;0,333333333;0,166666667;0,333333333;0,5;0;0;0,333333333;0;0,166666667;0,5;
10.1001/jama.2009.1266;7004100865;12;1;12;41;0,166666667;0,090909091;0,5;0;0,2;0;1;0;0,25;0,125;
10.1001/jama.2013.8643;35445371700;13;1;13;80;0,166666667;0,076923077;0,2;0,25;0,1;0,333333333;1;0;0,090909091;0,111111111;
10.1001/jama.2013.5555;35399357300;8;1;8;88;0,166666667;0;0,5;1;0,142857143;0,142857143;0;0;0,25;0,125;
10.1001/jama.2011.2014;7402531182;13;0;1;45;0,25;0,076923077;1;0;0;0;1;0;0;0;
10.1001/jama.2014.12679;35578605400;6;0,2;2;25;0,2;0,166666667;0,5;0;0,25;1;0;0,2;0;0;
10.1001/jama.2012.384;6701434539;5;0;1;43;0,333333333;0,2;0,5;0,25;0,333333333;0;0;0;0,2;0,5;
10.1001/jama.2015.1206;6602780482;5;1;5;65;0,333333333;0,2;0,25;0;0,5;0,333333333;0,5;0,2;0;0;
10.1001/jama.2010.1287;7402005952;7;1;7;44;0,166666667;0,142857143;0,5;0;0,333333333;0;1;0;0,166666667;0;
10.1001/jama.2010.893;56015615700;5;1;5;19;0,2;0,2;0,25;0;0,2;0,5;0,25;0;0,2;0,5;
10.1001/jama.2013.280532;55585941500;7;1;7;29;0,2;0,142857143;0,333333333;0,333333333;0,5;0,25;0;0;0,2;0,333333333;
10.1001/jama.2011.1206;7402354998;9;0;1;47;0,142857143;0,125;0,2;0,166666667;0,333333333;0;1;0;0,125;0,2;
10.1001/jama.2013.277609;7005631043;8;0,571428571;5;11;0,333333333;0;0,5;0;0,5;0,25;0,333333333;0;0,125;0,25;
10.1001/jama.2011.186;36048418300;9;0;1;139;1;0,125;0,5;0;0;0;0,5;0;0,166666667;0;
10.1001/jama.2011.90;7101806215;10;0;1;82;1;0,1;0,2;0;0,5;0,2;0;0;0,142857143;0,142857143;
10.1001/jama.2011.2034;7102566262;7;0;1;71;0,333333333;0,142857143;1;0,333333333;0,333333333;0;0;0;0,142857143;0;
10.1001/jama.2010.1651;7006285973;7;0,833333333;6;105;0,25;0,142857143;0,25;0;0,5;0;1;0;0,142857143;0;
10.1001/jama.299.10.1158;6506991976;8;0;1;32;0,142857143;0,166666667;0,142857143;0;1;0,166666667;0;0;0,166666667;0,5;
10.1001/jama.2012.13083;7005578487;8;1;8;59;0,25;0,142857143;0;0;0,25;0,333333333;1;0;0,142857143;0,166666667;
10.1001/jama.2011.601;55449276500;6;1;6;103;0,333333333;0,166666667;0,5;0;0,333333333;0;0,5;0;0,25;0,2;
10.1001/jama.299.24.2868;7005333833;5;0,5;3;38;0,25;0;0,25;0,25;0,333333333;0,25;0,5;0;0,2;0,25;
10.1001/jama.299.24.2868;7401822050;5;1;5;54;0,25;0;0,25;0,25;0,333333333;0,25;0,5;0;0,2;0,25;
10.1001/jama.2009.1111;10040876400;5;0,25;2;34;0,333333333;0,2;0,333333333;0,333333333;0,5;0;0,333333333;0;0,25;0;
10.1001/jama.2011.513;7202461389;10;0,888888889;9;127;0,25;0,111111111;0,2;0,2;0,5;0,25;0,5;0;0,142857143;0,125;
10.1001/jama.2011.513;13805134300;10;1;10;84;0,25;0,111111111;0,2;0,2;0,5;0,25;0,5;0;0,142857143;0,125;
10.1001/jama.2012.12727;7102707431;8;0,142857143;2;64;0,2;0,125;0,333333333;0,5;0,333333333;0;0,2;0;0,333333333;0,25;
10.1001/jama.299.21.2524;6602958787;8;0;1;40;0,25;0,125;0,5;0,333333333;0,333333333;0,166666667;0,25;0;0,166666667;0,142857143;
10.1001/jama.299.21.2524;7005080154;8;1;8;84;0,25;0,125;0,5;0,333333333;0,333333333;0,166666667;0,25;0;0,166666667;0,142857143;
10.1001/jama.2014.9237;7007080592;10;0;1;59;0,125;0;0,5;0,25;0,25;0;1;0,142857143;0;0;
10.1001/jama.2009.1549;24387940700;6;0,8;5;104;0,333333333;0,2;0,2;0;1;0;0,333333333;0;0,2;0;
10.1001/jama.2009.205;12805848600;5;0;1;25;0,2;0,2;0,333333333;0,5;0,333333333;0;0;0;0,2;0,5;
10.1001/jama.2009.1549;7003584103;6;0;1;73;0,333333333;0,2;0,2;0,5;0;0;0,333333333;0;0,2;0,5;
10.1001/jama.2012.3481;35303160800;7;0;1;34;0,2;0,2;0;0,2;0,5;0,333333333;0,333333333;0;0,166666667;0,333333333;
10.1001/jama.2012.3481;35501429400;7;1;7;44;0,2;0,2;0;0,2;0,5;0,333333333;0,333333333;0;0,166666667;0,333333333;
10.1001/jama.2014.2626;55751695500;11;0,1;2;16;0;0,090909091;0,333333333;0,5;0,25;1;0;0,090909091;0;0;
10.1001/jama.2009.1144;56827177300;7;1;7;122;0,25;0,2;0;0;0;1;0,333333333;0;0,142857143;0,333333333;
10.1001/jama.2012.14023;54879704600;10;0;1;10;0,142857143;0,1;0,5;0,5;0;0,166666667;0,5;0;0,2;0,142857143;
10.1001/jama.2014.4949;57202144155;4;1;4;56;0,333333333;0,25;0,5;0,5;0,333333333;0,333333333;0;0;0;0;
10.1001/jama.2010.216;6602582057;6;1;6;40;0,333333333;0,166666667;0,333333333;0;0,25;0,5;0;0;0,166666667;0,5;
